plate_id,time_s,well,signal,row,polymer_id,sample_name,source_file
plate1,546.0,G1,1427,G,PMPC,,testdata.csv
plate1,576.0,G1,1381,G,PMPC,,testdata.csv
plate1,606.0,G1,1408,G,PMPC,,testdata.csv
plate1,6.0,G2,791,G,PMPC,,testdata.csv
plate1,36.0,G2,864,G,PMPC,,testdata.csv
plate1,66.0,G2,912,G,PMPC,,testdata.csv
plate1,96.0,G2,980,G,PMPC,,testdata.csv
plate1,126.0,G2,1000,G,PMPC,,testdata.csv
plate1,156.0,G2,1031,G,PMPC,,testdata.csv
plate1,186.0,G2,1117,G,PMPC,,testdata.csv
plate1,216.0,G2,1180,G,PMPC,,testdata.csv
plate1,246.0,G2,1187,G,PMPC,,testdata.csv
plate1,276.0,G2,1290,G,PMPC,,testdata.csv
plate1,306.0,G2,1279,G,PMPC,,testdata.csv
plate1,336.0,G2,1282,G,PMPC,,testdata.csv
plate1,366.0,G2,1296,G,PMPC,,testdata.csv
plate1,396.0,G2,1278,G,PMPC,,testdata.csv
plate1,426.0,G2,1298,G,PMPC,,testdata.csv
plate1,456.0,G2,1281,G,PMPC,,testdata.csv
plate1,486.0,G2,1253,G,PMPC,,testdata.csv
plate1,516.0,G2,1257,G,PMPC,,testdata.csv
plate1,546.0,G2,1230,G,PMPC,,testdata.csv
plate1,576.0,G2,1197,G,PMPC,,testdata.csv
plate1,606.0,G2,1209,G,PMPC,,testdata.csv
plate1,6.0,G3,785,G,PMPC,,testdata.csv
plate1,36.0,G3,815,G,PMPC,,testdata.csv
plate1,66.0,G3,879,G,PMPC,,testdata.csv
plate1,96.0,G3,916,G,PMPC,,testdata.csv
plate1,126.0,G3,963,G,PMPC,,testdata.csv
plate1,156.0,G3,1008,G,PMPC,,testdata.csv
plate1,186.0,G3,1043,G,PMPC,,testdata.csv
plate1,216.0,G3,1074,G,PMPC,,testdata.csv
plate1,246.0,G3,1150,G,PMPC,,testdata.csv
plate1,276.0,G3,1158,G,PMPC,,testdata.csv
plate1,306.0,G3,1183,G,PMPC,,testdata.csv
plate1,336.0,G3,1185,G,PMPC,,testdata.csv
plate1,366.0,G3,1188,G,PMPC,,testdata.csv
plate1,396.0,G3,1190,G,PMPC,,testdata.csv
plate1,426.0,G3,1184,G,PMPC,,testdata.csv
plate1,456.0,G3,1113,G,PMPC,,testdata.csv
plate1,486.0,G3,1072,G,PMPC,,testdata.csv
plate1,516.0,G3,1094,G,PMPC,,testdata.csv
plate1,546.0,G3,1097,G,PMPC,,testdata.csv
plate1,576.0,G3,1035,G,PMPC,,testdata.csv
plate1,606.0,G3,1088,G,PMPC,,testdata.csv
plate1,6.0,G4,832,G,PMPC,,testdata.csv
plate1,36.0,G4,871,G,PMPC,,testdata.csv
plate1,66.0,G4,858,G,PMPC,,testdata.csv
plate1,96.0,G4,919,G,PMPC,,testdata.csv
plate1,126.0,G4,896,G,PMPC,,testdata.csv
plate1,156.0,G4,939,G,PMPC,,testdata.csv
plate1,186.0,G4,977,G,PMPC,,testdata.csv
plate1,216.0,G4,1030,G,PMPC,,testdata.csv
plate1,246.0,G4,997,G,PMPC,,testdata.csv
plate1,276.0,G4,1059,G,PMPC,,testdata.csv
plate1,306.0,G4,1074,G,PMPC,,testdata.csv
plate1,336.0,G4,1054,G,PMPC,,testdata.csv
plate1,366.0,G4,1043,G,PMPC,,testdata.csv
plate1,396.0,G4,1021,G,PMPC,,testdata.csv
plate1,426.0,G4,996,G,PMPC,,testdata.csv
plate1,456.0,G4,960,G,PMPC,,testdata.csv
plate1,486.0,G4,918,G,PMPC,,testdata.csv
plate1,516.0,G4,890,G,PMPC,,testdata.csv
plate1,546.0,G4,880,G,PMPC,,testdata.csv
plate1,576.0,G4,823,G,PMPC,,testdata.csv
plate1,606.0,G4,800,G,PMPC,,testdata.csv
plate1,6.0,G5,780,G,PMPC,,testdata.csv
plate1,36.0,G5,841,G,PMPC,,testdata.csv
plate1,66.0,G5,827,G,PMPC,,testdata.csv
plate1,96.0,G5,819,G,PMPC,,testdata.csv
plate1,126.0,G5,901,G,PMPC,,testdata.csv
plate1,156.0,G5,917,G,PMPC,,testdata.csv
plate1,186.0,G5,906,G,PMPC,,testdata.csv
plate1,216.0,G5,886,G,PMPC,,testdata.csv
plate1,246.0,G5,962,G,PMPC,,testdata.csv
plate1,276.0,G5,948,G,PMPC,,testdata.csv
plate1,306.0,G5,982,G,PMPC,,testdata.csv
plate1,336.0,G5,948,G,PMPC,,testdata.csv
plate1,366.0,G5,886,G,PMPC,,testdata.csv
plate1,396.0,G5,843,G,PMPC,,testdata.csv
plate1,426.0,G5,827,G,PMPC,,testdata.csv
plate1,456.0,G5,759,G,PMPC,,testdata.csv
plate1,486.0,G5,741,G,PMPC,,testdata.csv
plate1,516.0,G5,665,G,PMPC,,testdata.csv
plate1,546.0,G5,631,G,PMPC,,testdata.csv
plate1,576.0,G5,600,G,PMPC,,testdata.csv
plate1,606.0,G5,555,G,PMPC,,testdata.csv
plate1,6.0,G6,778,G,PMPC,,testdata.csv
plate1,36.0,G6,833,G,PMPC,,testdata.csv
plate1,66.0,G6,789,G,PMPC,,testdata.csv
plate1,96.0,G6,844,G,PMPC,,testdata.csv
plate1,126.0,G6,857,G,PMPC,,testdata.csv
plate1,156.0,G6,840,G,PMPC,,testdata.csv
plate1,186.0,G6,838,G,PMPC,,testdata.csv
plate1,216.0,G6,884,G,PMPC,,testdata.csv
plate1,246.0,G6,885,G,PMPC,,testdata.csv
plate1,276.0,G6,867,G,PMPC,,testdata.csv
plate1,306.0,G6,872,G,PMPC,,testdata.csv
plate1,336.0,G6,842,G,PMPC,,testdata.csv
plate1,366.0,G6,779,G,PMPC,,testdata.csv
plate1,396.0,G6,731,G,PMPC,,testdata.csv
plate1,426.0,G6,659,G,PMPC,,testdata.csv
plate1,456.0,G6,620,G,PMPC,,testdata.csv
plate1,486.0,G6,597,G,PMPC,,testdata.csv
plate1,516.0,G6,525,G,PMPC,,testdata.csv
plate1,546.0,G6,468,G,PMPC,,testdata.csv
plate1,576.0,G6,427,G,PMPC,,testdata.csv
plate1,606.0,G6,406,G,PMPC,,testdata.csv
plate1,6.0,G7,806,G,PMPC,,testdata.csv
plate1,36.0,G7,803,G,PMPC,,testdata.csv
plate1,66.0,G7,850,G,PMPC,,testdata.csv
plate1,96.0,G7,778,G,PMPC,,testdata.csv
plate1,126.0,G7,805,G,PMPC,,testdata.csv
plate1,156.0,G7,809,G,PMPC,,testdata.csv
plate1,186.0,G7,847,G,PMPC,,testdata.csv
plate1,216.0,G7,834,G,PMPC,,testdata.csv
plate1,246.0,G7,862,G,PMPC,,testdata.csv
plate1,276.0,G7,804,G,PMPC,,testdata.csv
plate1,306.0,G7,824,G,PMPC,,testdata.csv
plate1,336.0,G7,771,G,PMPC,,testdata.csv
plate1,366.0,G7,702,G,PMPC,,testdata.csv
plate1,396.0,G7,631,G,PMPC,,testdata.csv
plate1,426.0,G7,604,G,PMPC,,testdata.csv
plate1,456.0,G7,508,G,PMPC,,testdata.csv
plate1,486.0,G7,493,G,PMPC,,testdata.csv
plate1,516.0,G7,422,G,PMPC,,testdata.csv
plate1,546.0,G7,377,G,PMPC,,testdata.csv
plate1,576.0,G7,301,G,PMPC,,testdata.csv
plate1,606.0,G7,268,G,PMPC,,testdata.csv
plate1,6.0,H1,813,H,PMTAC,,testdata.csv
plate1,36.0,H1,863,H,PMTAC,,testdata.csv
plate1,66.0,H1,939,H,PMTAC,,testdata.csv
plate1,96.0,H1,938,H,PMTAC,,testdata.csv
plate1,126.0,H1,934,H,PMTAC,,testdata.csv
plate1,156.0,H1,849,H,PMTAC,,testdata.csv
plate1,186.0,H1,1010,H,PMTAC,,testdata.csv
plate1,216.0,H1,1017,H,PMTAC,,testdata.csv
plate1,246.0,H1,1045,H,PMTAC,,testdata.csv
plate1,276.0,H1,1051,H,PMTAC,,testdata.csv
plate1,306.0,H1,1131,H,PMTAC,,testdata.csv
plate1,336.0,H1,1177,H,PMTAC,,testdata.csv
plate1,366.0,H1,1158,H,PMTAC,,testdata.csv
plate1,396.0,H1,1182,H,PMTAC,,testdata.csv
plate1,426.0,H1,1194,H,PMTAC,,testdata.csv
plate1,456.0,H1,1238,H,PMTAC,,testdata.csv
plate1,486.0,H1,1303,H,PMTAC,,testdata.csv
plate1,516.0,H1,1312,H,PMTAC,,testdata.csv
plate1,546.0,H1,1304,H,PMTAC,,testdata.csv
plate1,576.0,H1,1388,H,PMTAC,,testdata.csv
plate1,606.0,H1,1435,H,PMTAC,,testdata.csv
plate1,6.0,H2,812,H,PMTAC,,testdata.csv
plate1,36.0,H2,795,H,PMTAC,,testdata.csv
plate1,66.0,H2,857,H,PMTAC,,testdata.csv
plate1,96.0,H2,833,H,PMTAC,,testdata.csv
plate1,126.0,H2,951,H,PMTAC,,testdata.csv
plate1,156.0,H2,943,H,PMTAC,,testdata.csv
plate1,186.0,H2,933,H,PMTAC,,testdata.csv
plate1,216.0,H2,1066,H,PMTAC,,testdata.csv
plate1,246.0,H2,1059,H,PMTAC,,testdata.csv
plate1,276.0,H2,1069,H,PMTAC,,testdata.csv
plate1,306.0,H2,1006,H,PMTAC,,testdata.csv
plate1,336.0,H2,1083,H,PMTAC,,testdata.csv
plate1,366.0,H2,1122,H,PMTAC,,testdata.csv
plate1,396.0,H2,1092,H,PMTAC,,testdata.csv
plate1,426.0,H2,1221,H,PMTAC,,testdata.csv
plate1,456.0,H2,1178,H,PMTAC,,testdata.csv
plate1,486.0,H2,1251,H,PMTAC,,testdata.csv
plate1,516.0,H2,1218,H,PMTAC,,testdata.csv
plate1,546.0,H2,1262,H,PMTAC,,testdata.csv
plate1,576.0,H2,1241,H,PMTAC,,testdata.csv
plate1,606.0,H2,1296,H,PMTAC,,testdata.csv
plate1,6.0,H3,811,H,PMTAC,,testdata.csv
plate1,36.0,H3,837,H,PMTAC,,testdata.csv
plate1,66.0,H3,543,H,PMTAC,,testdata.csv
plate1,96.0,H3,857,H,PMTAC,,testdata.csv
plate1,126.0,H3,965,H,PMTAC,,testdata.csv
plate1,156.0,H3,850,H,PMTAC,,testdata.csv
plate1,186.0,H3,913,H,PMTAC,,testdata.csv
plate1,216.0,H3,997,H,PMTAC,,testdata.csv
plate1,246.0,H3,994,H,PMTAC,,testdata.csv
plate1,276.0,H3,957,H,PMTAC,,testdata.csv
plate1,306.0,H3,1060,H,PMTAC,,testdata.csv
plate1,336.0,H3,1004,H,PMTAC,,testdata.csv
plate1,366.0,H3,1035,H,PMTAC,,testdata.csv
plate1,396.0,H3,1067,H,PMTAC,,testdata.csv
plate1,426.0,H3,1017,H,PMTAC,,testdata.csv
plate1,456.0,H3,1092,H,PMTAC,,testdata.csv
plate1,486.0,H3,1160,H,PMTAC,,testdata.csv
plate1,516.0,H3,1140,H,PMTAC,,testdata.csv
plate1,546.0,H3,1204,H,PMTAC,,testdata.csv
plate1,576.0,H3,1163,H,PMTAC,,testdata.csv
plate1,606.0,H3,1219,H,PMTAC,,testdata.csv
plate1,6.0,H4,749,H,PMTAC,,testdata.csv
plate1,36.0,H4,792,H,PMTAC,,testdata.csv
plate1,66.0,H4,851,H,PMTAC,,testdata.csv
plate1,96.0,H4,900,H,PMTAC,,testdata.csv
plate1,126.0,H4,838,H,PMTAC,,testdata.csv
plate1,156.0,H4,625,H,PMTAC,,testdata.csv
plate1,186.0,H4,871,H,PMTAC,,testdata.csv
plate1,216.0,H4,912,H,PMTAC,,testdata.csv
plate1,246.0,H4,877,H,PMTAC,,testdata.csv
plate1,276.0,H4,939,H,PMTAC,,testdata.csv
plate1,306.0,H4,982,H,PMTAC,,testdata.csv
plate1,336.0,H4,995,H,PMTAC,,testdata.csv
plate1,366.0,H4,1009,H,PMTAC,,testdata.csv
plate1,396.0,H4,986,H,PMTAC,,testdata.csv
plate1,426.0,H4,1020,H,PMTAC,,testdata.csv
plate1,456.0,H4,1028,H,PMTAC,,testdata.csv
plate1,486.0,H4,975,H,PMTAC,,testdata.csv
plate1,516.0,H4,1119,H,PMTAC,,testdata.csv
plate1,546.0,H4,1078,H,PMTAC,,testdata.csv
plate1,576.0,H4,1097,H,PMTAC,,testdata.csv
plate1,606.0,H4,1109,H,PMTAC,,testdata.csv
plate1,6.0,H5,831,H,PMTAC,,testdata.csv
plate1,36.0,H5,801,H,PMTAC,,testdata.csv
plate1,66.0,H5,886,H,PMTAC,,testdata.csv
plate1,96.0,H5,817,H,PMTAC,,testdata.csv
plate1,126.0,H5,793,H,PMTAC,,testdata.csv
plate1,156.0,H5,830,H,PMTAC,,testdata.csv
plate1,186.0,H5,820,H,PMTAC,,testdata.csv
plate1,216.0,H5,900,H,PMTAC,,testdata.csv
plate1,246.0,H5,929,H,PMTAC,,testdata.csv
plate1,276.0,H5,874,H,PMTAC,,testdata.csv
plate1,306.0,H5,920,H,PMTAC,,testdata.csv
plate1,336.0,H5,878,H,PMTAC,,testdata.csv
plate1,366.0,H5,634,H,PMTAC,,testdata.csv
plate1,396.0,H5,961,H,PMTAC,,testdata.csv
plate1,426.0,H5,920,H,PMTAC,,testdata.csv
plate1,456.0,H5,984,H,PMTAC,,testdata.csv
plate1,486.0,H5,957,H,PMTAC,,testdata.csv
plate1,516.0,H5,1006,H,PMTAC,,testdata.csv
plate1,546.0,H5,901,H,PMTAC,,testdata.csv
plate1,576.0,H5,983,H,PMTAC,,testdata.csv
plate1,606.0,H5,1023,H,PMTAC,,testdata.csv
plate1,6.0,H6,759,H,PMTAC,,testdata.csv
plate1,36.0,H6,879,H,PMTAC,,testdata.csv
plate1,66.0,H6,776,H,PMTAC,,testdata.csv
plate1,96.0,H6,786,H,PMTAC,,testdata.csv
plate1,126.0,H6,828,H,PMTAC,,testdata.csv
plate1,156.0,H6,818,H,PMTAC,,testdata.csv
plate1,186.0,H6,801,H,PMTAC,,testdata.csv
plate1,216.0,H6,827,H,PMTAC,,testdata.csv
plate1,246.0,H6,849,H,PMTAC,,testdata.csv
plate1,276.0,H6,833,H,PMTAC,,testdata.csv
plate1,306.0,H6,831,H,PMTAC,,testdata.csv
plate1,336.0,H6,855,H,PMTAC,,testdata.csv
plate1,366.0,H6,788,H,PMTAC,,testdata.csv
plate1,396.0,H6,853,H,PMTAC,,testdata.csv
plate1,426.0,H6,801,H,PMTAC,,testdata.csv
plate1,456.0,H6,843,H,PMTAC,,testdata.csv
plate1,486.0,H6,909,H,PMTAC,,testdata.csv
plate1,516.0,H6,880,H,PMTAC,,testdata.csv
plate1,546.0,H6,837,H,PMTAC,,testdata.csv
plate1,576.0,H6,909,H,PMTAC,,testdata.csv
plate1,606.0,H6,854,H,PMTAC,,testdata.csv
plate1,6.0,H7,900,H,PMTAC,,testdata.csv
plate1,36.0,H7,821,H,PMTAC,,testdata.csv
plate1,66.0,H7,873,H,PMTAC,,testdata.csv
plate1,96.0,H7,749,H,PMTAC,,testdata.csv
plate1,126.0,H7,820,H,PMTAC,,testdata.csv
plate1,156.0,H7,843,H,PMTAC,,testdata.csv
plate1,186.0,H7,823,H,PMTAC,,testdata.csv
plate1,216.0,H7,804,H,PMTAC,,testdata.csv
plate1,246.0,H7,833,H,PMTAC,,testdata.csv
plate1,276.0,H7,743,H,PMTAC,,testdata.csv
plate1,306.0,H7,857,H,PMTAC,,testdata.csv
plate1,336.0,H7,812,H,PMTAC,,testdata.csv
plate1,366.0,H7,836,H,PMTAC,,testdata.csv
plate1,396.0,H7,858,H,PMTAC,,testdata.csv
plate1,426.0,H7,862,H,PMTAC,,testdata.csv
plate1,456.0,H7,797,H,PMTAC,,testdata.csv
plate1,486.0,H7,853,H,PMTAC,,testdata.csv
plate1,516.0,H7,794,H,PMTAC,,testdata.csv
plate1,546.0,H7,831,H,PMTAC,,testdata.csv
plate1,576.0,H7,771,H,PMTAC,,testdata.csv
plate1,606.0,H7,850,H,PMTAC,,testdata.csv
