polymer_id,frac_MPC,frac_BMA,frac_MTAC,log_fog,fog_activity_bonus_penalty,log_fog_activity_bonus_penalty,fog_abs_bonus_penalty,log_fog_abs_bonus_penalty,fog_abs_modulated,log_fog_abs_modulated,fog_solvent_balanced,log_fog_solvent_balanced,objective_loglinear_main,objective_loglinear_main_exp,fog_vs_solvent_control,abs0_vs_solvent_control,abs_activity_down_penalty,abs_activity_up_bonus,abs_activity_balance_factor,solvent_activity_down_penalty,solvent_activity_up_bonus,solvent_activity_balance_factor,solvent_group,solvent_control_polymer_id,fog_native_constrained,log_fog_native_constrained,fog_native_soft,log_fog_native_soft,native_activity_soft_penalty,native_activity_rel_at_0,native_activity_min_rel_threshold,native_activity_feasible,fog_constraint_reason,run_id,input_t50_file,input_tidy
PMBTA-10,0.11,0.582,0.308,0.4180784305210471,1.195956813347606,0.1789465456353535,1.195956813347606,0.1789465456353535,1.195956813347606,0.1789465456353535,1.195956813347606,0.1789465456353535,0.2985124880782003,1.3478523691774758,1.5190398088139885,0.8873054947979475,0.7873110410986305,1.0,0.7873110410986305,0.7873110410986305,1.0,0.7873110410986305,PBS,GOx,1.5190398088139885,0.4180784305210471,1.195956813347606,0.1789465456353535,0.7873110410986305,0.8873054947979475,0.7,1,,260216-2,t50__260216-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-2/extract/tidy.csv
PMBTA-11,0.373,0.615,0.012,0.1482950931833126,1.274886455543882,0.2428571201694175,1.274886455543882,0.2428571201694175,1.274886455543882,0.2428571201694175,1.274886455543882,0.2428571201694175,0.4360000361081704,1.5465088505909814,1.159855111204804,1.333363827646144,1.0,1.0991773396761504,1.0991773396761504,1.0,1.0991773396761504,1.0991773396761504,PBS,GOx,1.159855111204804,0.1482950931833126,1.159855111204804,0.1482950931833126,1.0,1.333363827646144,0.7,1,,260216-2,t50__260216-2.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-2/extract/tidy.csv
PMPC,1.0,0.0,0.0,0.2777362762292988,1.231114343250883,0.2079197293637635,1.231114343250883,0.2079197293637635,1.231114343250883,0.2079197293637635,1.231114343250883,0.2079197293637635,0.3061931029985439,1.35824456232363,1.194828057608874,1.136769892265327,1.0,1.0303694622928643,1.0303694622928643,1.0,1.0303694622928643,1.0303694622928643,ETOH,GOx with EtOH,1.3201379995260296,0.2777362762292988,1.3201379995260296,0.2777362762292988,1.0,1.0721283091083065,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMTAC,0.0,0.0,1.0,0.49768594535027,1.111302189864331,0.1055324717504277,1.111302189864331,0.1055324717504277,1.111302189864331,0.1055324717504277,1.111302189864331,0.1055324717504277,0.3016092085503489,1.352032760613696,1.6449104505011864,0.821949158509964,0.6756004191752378,1.0,0.6756004191752378,0.6756004191752378,1.0,0.6756004191752378,PBS,GOx,1.6449104505011864,0.49768594535027,1.111302189864331,0.1055324717504277,0.6756004191752378,0.821949158509964,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-1,0.8,0.04,0.16,0.2731290239449422,1.3018350703247883,0.2637748616648317,1.3018350703247883,0.2637748616648317,1.3018350703247883,0.2637748616648317,1.3018350703247883,0.2637748616648317,0.4512214655810757,1.5702289952653896,1.189335845030675,1.3202570172472106,1.0,1.0945899560365238,1.0945899560365238,1.0,1.0945899560365238,1.0945899560365238,ETOH,GOx with EtOH,1.3140697803544232,0.2731290239449422,1.3140697803544232,0.2731290239449422,1.0,1.2451815737914065,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-2,0.8,0.16,0.04,0.0294503210419096,1.138026538819365,0.1292956560116258,1.138026538819365,0.1292956560116258,1.138026538819365,0.1292956560116258,1.138026538819365,0.1292956560116258,0.3438322653069035,1.4103420523753174,1.029888270424765,1.3694126759921623,1.0,1.105,1.105,1.0,1.105,1.105,PBS,GOx,1.029888270424765,0.0294503210419096,1.029888270424765,0.0294503210419096,1.0,1.3694126759921623,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-3,0.3,0.14,0.56,0.251394414087175,1.3580101038875811,0.306020469379504,1.3580101038875811,0.306020469379504,1.3580101038875811,0.306020469379504,1.3580101038875811,0.306020469379504,0.4423585180693602,1.556373628490147,1.2858171287209956,1.2104160021870871,1.0,1.0561456007654806,1.0561456007654806,1.0,1.0561456007654806,1.0561456007654806,PBS,GOx,1.2858171287209956,0.251394414087175,1.2858171287209956,0.251394414087175,1.0,1.2104160021870871,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-4,0.3,0.56,0.14,0.2775454312458214,1.4584741204450224,0.3773907662155375,1.4584741204450224,0.3773907662155375,1.4584741204450224,0.3773907662155375,1.4584741204450224,0.3773907662155375,0.5957630284960693,1.8144148671543072,1.319886081850699,1.3746753542625412,1.0,1.105,1.105,1.0,1.105,1.105,PBS,GOx,1.319886081850699,0.2775454312458214,1.319886081850699,0.2775454312458214,1.0,1.3746753542625412,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-5,0.55,0.225,0.225,0.2615543897660329,1.3067706011332203,0.2675589036545766,1.3067706011332203,0.2675589036545766,1.3067706011332203,0.2675589036545766,1.3067706011332203,0.2675589036545766,0.3265996854652569,1.3862464314960234,1.2989475891061064,1.0672073631931471,1.0,1.0060225771176017,1.0060225771176017,1.0,1.0060225771176017,1.0060225771176017,PBS,GOx,1.2989475891061064,0.2615543897660329,1.2989475891061064,0.2615543897660329,1.0,1.0672073631931471,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-6,0.348,0.443,0.209,0.2847540313452013,1.469025662366096,0.3845993663149173,1.469025662366096,0.3845993663149173,1.469025662366096,0.3845993663149173,1.469025662366096,0.3845993663149173,0.611289606314031,1.8428063617885448,1.3294349885666028,1.3861575613979131,1.0,1.105,1.105,1.0,1.105,1.105,PBS,GOx,1.3294349885666028,0.2847540313452013,1.3294349885666028,0.2847540313452013,1.0,1.3861575613979131,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-7,0.123,0.678,0.199,-0.0100468547054128,1.0745589293285118,0.0719102790851893,1.0745589293285118,0.0719102790851893,1.0745589293285118,0.0719102790851893,1.0745589293285118,0.0719102790851893,0.2477118345410258,1.2810907129051814,0.9900034463426064,1.2940265184307649,1.0,1.0854092814507676,1.0854092814507676,1.0,1.0854092814507676,1.0854092814507676,PBS,GOx,0.9900034463426064,-0.0100468547054128,0.9900034463426064,-0.0100468547054128,1.0,1.2940265184307649,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-8,0.095,0.752,0.153,-0.0422816734101702,1.042368667224993,0.041495688073777,1.042368667224993,0.041495688073777,1.042368667224993,0.041495688073777,1.042368667224993,0.041495688073777,0.2198337088351653,1.245869536264148,0.9585997304862314,1.299676493370392,1.0,1.0873867726796371,1.0873867726796371,1.0,1.0873867726796371,1.0873867726796371,PBS,GOx,0.9585997304862314,-0.0422816734101702,0.9585997304862314,-0.0422816734101702,1.0,1.299676493370392,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-9,0.379,0.533,0.088,-0.0468129946848168,1.054463746225902,0.0530323402848992,1.054463746225902,0.0530323402848992,1.054463746225902,0.0530323402848992,1.054463746225902,0.0530323402848992,0.2625822398909817,1.300283398936417,0.9542658336885992,1.3626008110447894,1.0,1.105,1.105,1.0,1.105,1.105,PBS,GOx,0.9542658336885992,-0.0468129946848168,0.9542658336885992,-0.0468129946848168,1.0,1.3626008110447894,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-10,0.11,0.582,0.308,0.6379638155931259,0.9962295775547656,-0.0037775484055019,0.9962295775547656,-0.0037775484055019,0.9962295775547656,-0.0037775484055019,0.9962295775547656,-0.0037775484055019,0.3170931335938119,1.3731304505441004,1.8926232232929203,0.7255170673405511,0.5263750150024338,1.0,0.5263750150024338,0.5263750150024338,1.0,0.5263750150024338,PBS,GOx,1.8926232232929203,0.6379638155931259,0.9962295775547656,-0.0037775484055019,0.5263750150024338,0.7255170673405511,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
PMBTA-11,0.373,0.615,0.012,0.1395984672288981,1.270542280936804,0.2394438021986142,1.270542280936804,0.2394438021986142,1.270542280936804,0.2394438021986142,1.270542280936804,0.2394438021986142,0.4886580293293574,1.630127168612853,1.149812018947334,1.4177336310201845,1.0,1.105,1.105,1.0,1.105,1.105,PBS,GOx,1.149812018947334,0.1395984672288981,1.149812018947334,0.1395984672288981,1.0,1.4177336310201845,0.7,1,,260216-3,t50__260216-3.csv,/home/shunya/research/gox_plate_pipeline/data/processed/260216-3/extract/tidy.csv
